"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","LABCOMP","TOT","AGRWTH","A","1986",5.163086,
"AUS","LABCOMP","TOT","AGRWTH","A","1987",5.913768,
"AUS","LABCOMP","TOT","AGRWTH","A","1988",7.262311,
"AUS","LABCOMP","TOT","AGRWTH","A","1989",5.975881,
"AUS","LABCOMP","TOT","AGRWTH","A","1990",6.786832,
"AUS","LABCOMP","TOT","AGRWTH","A","1991",3.586471,
"AUS","LABCOMP","TOT","AGRWTH","A","1992",3.418437,
"AUS","LABCOMP","TOT","AGRWTH","A","1993",0.22851,
"AUS","LABCOMP","TOT","AGRWTH","A","1994",1.571419,
"AUS","LABCOMP","TOT","AGRWTH","A","1995",5.638905,
"AUS","LABCOMP","TOT","AGRWTH","A","1996",6.317506,
"AUS","LABCOMP","TOT","AGRWTH","A","1997",2.936676,
"AUS","LABCOMP","TOT","AGRWTH","A","1998",3.603118,
"AUS","LABCOMP","TOT","AGRWTH","A","1999",1.888844,
"AUS","LABCOMP","TOT","AGRWTH","A","2000",5.489816,
"AUS","LABCOMP","TOT","AGRWTH","A","2001",5.170806,
"AUS","LABCOMP","TOT","AGRWTH","A","2002",3.633424,
"AUS","LABCOMP","TOT","AGRWTH","A","2003",4.339515,
"AUS","LABCOMP","TOT","AGRWTH","A","2004",3.418581,
"AUS","LABCOMP","TOT","AGRWTH","A","2005",4.108213,
"AUS","LABCOMP","TOT","AGRWTH","A","2006",5.25018,
"AUS","LABCOMP","TOT","AGRWTH","A","2007",6.134464,
"AUS","LABCOMP","TOT","AGRWTH","A","2008",5.41187,
"AUS","LABCOMP","TOT","AGRWTH","A","2009",0.712338,
"AUS","LABCOMP","TOT","AGRWTH","A","2010",7.812032,
"AUS","LABCOMP","TOT","AGRWTH","A","2011",2.785226,
"AUS","LABCOMP","TOT","AGRWTH","A","2012",3.054148,
"AUS","LABCOMP","TOT","AGRWTH","A","2013",2.920955,
"AUS","LABCOMP","TOT","AGRWTH","A","2014",1.182617,
"AUS","LABCOMP","TOT","AGRWTH","A","2015",2.696093,
"AUS","LABCOMP","TOT","AGRWTH","A","2016",-0.47995,
"AUS","LABCOMP","TOT","AGRWTH","A","2017",1.907442,
"AUS","LABCOMP","TOT","IDX2010","A","1985",33.650663,
"AUS","LABCOMP","TOT","IDX2010","A","1986",35.388076,
"AUS","LABCOMP","TOT","IDX2010","A","1987",37.480844,
"AUS","LABCOMP","TOT","IDX2010","A","1988",40.20282,
"AUS","LABCOMP","TOT","IDX2010","A","1989",42.605293,
"AUS","LABCOMP","TOT","IDX2010","A","1990",45.496843,
"AUS","LABCOMP","TOT","IDX2010","A","1991",47.128574,
"AUS","LABCOMP","TOT","IDX2010","A","1992",48.739635,
"AUS","LABCOMP","TOT","IDX2010","A","1993",48.851009,
"AUS","LABCOMP","TOT","IDX2010","A","1994",49.618663,
"AUS","LABCOMP","TOT","IDX2010","A","1995",52.416612,
"AUS","LABCOMP","TOT","IDX2010","A","1996",55.728035,
"AUS","LABCOMP","TOT","IDX2010","A","1997",57.364587,
"AUS","LABCOMP","TOT","IDX2010","A","1998",59.4315,
"AUS","LABCOMP","TOT","IDX2010","A","1999",60.554069,
"AUS","LABCOMP","TOT","IDX2010","A","2000",63.878376,
"AUS","LABCOMP","TOT","IDX2010","A","2001",67.181403,
"AUS","LABCOMP","TOT","IDX2010","A","2002",69.622388,
"AUS","LABCOMP","TOT","IDX2010","A","2003",72.643662,
"AUS","LABCOMP","TOT","IDX2010","A","2004",75.127044,
"AUS","LABCOMP","TOT","IDX2010","A","2005",78.213424,
"AUS","LABCOMP","TOT","IDX2010","A","2006",82.319769,
"AUS","LABCOMP","TOT","IDX2010","A","2007",87.369646,
"AUS","LABCOMP","TOT","IDX2010","A","2008",92.097977,
"AUS","LABCOMP","TOT","IDX2010","A","2009",92.754026,
"AUS","LABCOMP","TOT","IDX2010","A","2010",100,
"AUS","LABCOMP","TOT","IDX2010","A","2011",102.785226,
"AUS","LABCOMP","TOT","IDX2010","A","2012",105.924439,
"AUS","LABCOMP","TOT","IDX2010","A","2013",109.018444,
"AUS","LABCOMP","TOT","IDX2010","A","2014",110.307715,
"AUS","LABCOMP","TOT","IDX2010","A","2015",113.281713,
"AUS","LABCOMP","TOT","IDX2010","A","2016",112.738018,
"AUS","LABCOMP","TOT","IDX2010","A","2017",114.88843,
"AUT","LABCOMP","TOT","AGRWTH","A","1996",-0.031777,
"AUT","LABCOMP","TOT","AGRWTH","A","1997",0.710362,
"AUT","LABCOMP","TOT","AGRWTH","A","1998",3.820385,
"AUT","LABCOMP","TOT","AGRWTH","A","1999",1.918016,
"AUT","LABCOMP","TOT","AGRWTH","A","2000",2.617126,
"AUT","LABCOMP","TOT","AGRWTH","A","2001",1.991982,
"AUT","LABCOMP","TOT","AGRWTH","A","2002",2.389616,
"AUT","LABCOMP","TOT","AGRWTH","A","2003",2.177083,
"AUT","LABCOMP","TOT","AGRWTH","A","2004",1.650115,
"AUT","LABCOMP","TOT","AGRWTH","A","2005",2.789058,
"AUT","LABCOMP","TOT","AGRWTH","A","2006",3.966906,
"AUT","LABCOMP","TOT","AGRWTH","A","2007",3.148747,
"AUT","LABCOMP","TOT","AGRWTH","A","2008",3.042324,
"AUT","LABCOMP","TOT","AGRWTH","A","2009",4.226997,
"AUT","LABCOMP","TOT","AGRWTH","A","2010",1.116817,
"AUT","LABCOMP","TOT","AGRWTH","A","2011",2.035219,
"AUT","LABCOMP","TOT","AGRWTH","A","2012",3.724269,
"AUT","LABCOMP","TOT","AGRWTH","A","2013",2.925548,
"AUT","LABCOMP","TOT","AGRWTH","A","2014",2.221137,
"AUT","LABCOMP","TOT","AGRWTH","A","2015",3.287842,
"AUT","LABCOMP","TOT","AGRWTH","A","2016",1.561673,
"AUT","LABCOMP","TOT","AGRWTH","A","2017",1.486438,
"AUT","LABCOMP","TOT","AGRWTH","A","2018",2.288408,
"AUT","LABCOMP","TOT","IDX2010","A","1995",70.453389,
"AUT","LABCOMP","TOT","IDX2010","A","1996",70.431001,
"AUT","LABCOMP","TOT","IDX2010","A","1997",70.931316,
"AUT","LABCOMP","TOT","IDX2010","A","1998",73.641165,
"AUT","LABCOMP","TOT","IDX2010","A","1999",75.053614,
"AUT","LABCOMP","TOT","IDX2010","A","2000",77.017862,
"AUT","LABCOMP","TOT","IDX2010","A","2001",78.552044,
"AUT","LABCOMP","TOT","IDX2010","A","2002",80.429136,
"AUT","LABCOMP","TOT","IDX2010","A","2003",82.180145,
"AUT","LABCOMP","TOT","IDX2010","A","2004",83.536212,
"AUT","LABCOMP","TOT","IDX2010","A","2005",85.866085,
"AUT","LABCOMP","TOT","IDX2010","A","2006",89.272312,
"AUT","LABCOMP","TOT","IDX2010","A","2007",92.083271,
"AUT","LABCOMP","TOT","IDX2010","A","2008",94.884743,
"AUT","LABCOMP","TOT","IDX2010","A","2009",98.895518,
"AUT","LABCOMP","TOT","IDX2010","A","2010",100,
"AUT","LABCOMP","TOT","IDX2010","A","2011",102.035219,
"AUT","LABCOMP","TOT","IDX2010","A","2012",105.835285,
"AUT","LABCOMP","TOT","IDX2010","A","2013",108.931548,
"AUT","LABCOMP","TOT","IDX2010","A","2014",111.351066,
"AUT","LABCOMP","TOT","IDX2010","A","2015",115.012113,
"AUT","LABCOMP","TOT","IDX2010","A","2016",116.808226,
"AUT","LABCOMP","TOT","IDX2010","A","2017",118.544508,
"AUT","LABCOMP","TOT","IDX2010","A","2018",121.257291,
"BEL","LABCOMP","TOT","AGRWTH","A","1996",2.222493,
"BEL","LABCOMP","TOT","AGRWTH","A","1997",2.584255,
"BEL","LABCOMP","TOT","AGRWTH","A","1998",1.695861,
"BEL","LABCOMP","TOT","AGRWTH","A","1999",3.26109,
"BEL","LABCOMP","TOT","AGRWTH","A","2000",1.095186,
"BEL","LABCOMP","TOT","AGRWTH","A","2001",3.998512,
"BEL","LABCOMP","TOT","AGRWTH","A","2002",4.424688,
"BEL","LABCOMP","TOT","AGRWTH","A","2003",1.955156,
"BEL","LABCOMP","TOT","AGRWTH","A","2004",1.711337,
"BEL","LABCOMP","TOT","AGRWTH","A","2005",2.122793,
"BEL","LABCOMP","TOT","AGRWTH","A","2006",3.497245,
"BEL","LABCOMP","TOT","AGRWTH","A","2007",3.352381,
"BEL","LABCOMP","TOT","AGRWTH","A","2008",3.982666,
"BEL","LABCOMP","TOT","AGRWTH","A","2009",2.677818,
"BEL","LABCOMP","TOT","AGRWTH","A","2010",1.427875,
"BEL","LABCOMP","TOT","AGRWTH","A","2011",2.386801,
"BEL","LABCOMP","TOT","AGRWTH","A","2012",3.119037,
"BEL","LABCOMP","TOT","AGRWTH","A","2013",2.706331,
"BEL","LABCOMP","TOT","AGRWTH","A","2014",1.119476,
"BEL","LABCOMP","TOT","AGRWTH","A","2015",0.242927,
"BEL","LABCOMP","TOT","AGRWTH","A","2016",0.336461,
"BEL","LABCOMP","TOT","AGRWTH","A","2017",1.667932,
"BEL","LABCOMP","TOT","AGRWTH","A","2018",1.42764,
"BEL","LABCOMP","TOT","IDX2010","A","1995",67.425882,
"BEL","LABCOMP","TOT","IDX2010","A","1996",68.924417,
"BEL","LABCOMP","TOT","IDX2010","A","1997",70.7056,
"BEL","LABCOMP","TOT","IDX2010","A","1998",71.904669,
"BEL","LABCOMP","TOT","IDX2010","A","1999",74.249545,
"BEL","LABCOMP","TOT","IDX2010","A","2000",75.062715,
"BEL","LABCOMP","TOT","IDX2010","A","2001",78.064107,
"BEL","LABCOMP","TOT","IDX2010","A","2002",81.5182,
"BEL","LABCOMP","TOT","IDX2010","A","2003",83.112007,
"BEL","LABCOMP","TOT","IDX2010","A","2004",84.534333,
"BEL","LABCOMP","TOT","IDX2010","A","2005",86.328823,
"BEL","LABCOMP","TOT","IDX2010","A","2006",89.347953,
"BEL","LABCOMP","TOT","IDX2010","A","2007",92.343237,
"BEL","LABCOMP","TOT","IDX2010","A","2008",96.02096,
"BEL","LABCOMP","TOT","IDX2010","A","2009",98.592226,
"BEL","LABCOMP","TOT","IDX2010","A","2010",100,
"BEL","LABCOMP","TOT","IDX2010","A","2011",102.386801,
"BEL","LABCOMP","TOT","IDX2010","A","2012",105.580283,
"BEL","LABCOMP","TOT","IDX2010","A","2013",108.437635,
"BEL","LABCOMP","TOT","IDX2010","A","2014",109.651568,
"BEL","LABCOMP","TOT","IDX2010","A","2015",109.917941,
"BEL","LABCOMP","TOT","IDX2010","A","2016",110.287772,
"BEL","LABCOMP","TOT","IDX2010","A","2017",112.127297,
"BEL","LABCOMP","TOT","IDX2010","A","2018",113.728071,
"CAN","LABCOMP","TOT","AGRWTH","A","1971",7.89727,
"CAN","LABCOMP","TOT","AGRWTH","A","1972",9.042636,
"CAN","LABCOMP","TOT","AGRWTH","A","1973",9.265052,
"CAN","LABCOMP","TOT","AGRWTH","A","1974",15.520287,
"CAN","LABCOMP","TOT","AGRWTH","A","1975",16.115576,
"CAN","LABCOMP","TOT","AGRWTH","A","1976",15.280748,
"CAN","LABCOMP","TOT","AGRWTH","A","1977",9.525713,
"CAN","LABCOMP","TOT","AGRWTH","A","1978",5.693381,
"CAN","LABCOMP","TOT","AGRWTH","A","1979",7.201799,
"CAN","LABCOMP","TOT","AGRWTH","A","1980",9.482327,
"CAN","LABCOMP","TOT","AGRWTH","A","1981",12.892864,
"CAN","LABCOMP","TOT","AGRWTH","A","1982",12.460256,
"CAN","LABCOMP","TOT","AGRWTH","A","1983",4.798443,
"CAN","LABCOMP","TOT","AGRWTH","A","1984",4.499305,
"CAN","LABCOMP","TOT","AGRWTH","A","1985",4.130331,
"CAN","LABCOMP","TOT","AGRWTH","A","1986",2.967206,
"CAN","LABCOMP","TOT","AGRWTH","A","1987",4.710034,
"CAN","LABCOMP","TOT","AGRWTH","A","1988",6.030678,
"CAN","LABCOMP","TOT","AGRWTH","A","1989",5.638295,
"CAN","LABCOMP","TOT","AGRWTH","A","1990",5.294699,
"CAN","LABCOMP","TOT","AGRWTH","A","1991",6.381189,
"CAN","LABCOMP","TOT","AGRWTH","A","1992",3.780248,
"CAN","LABCOMP","TOT","AGRWTH","A","1993",1.617502,
"CAN","LABCOMP","TOT","AGRWTH","A","1994",0.402619,
"CAN","LABCOMP","TOT","AGRWTH","A","1995",1.436472,
"CAN","LABCOMP","TOT","AGRWTH","A","1996",1.298423,
"CAN","LABCOMP","TOT","AGRWTH","A","1997",4.072825,
"CAN","LABCOMP","TOT","AGRWTH","A","1998",3.605498,
"CAN","LABCOMP","TOT","AGRWTH","A","1999",2.211206,
"CAN","LABCOMP","TOT","AGRWTH","A","2000",5.697381,
"CAN","LABCOMP","TOT","AGRWTH","A","2001",2.882723,
"CAN","LABCOMP","TOT","AGRWTH","A","2002",2.042452,
"CAN","LABCOMP","TOT","AGRWTH","A","2003",2.258905,
"CAN","LABCOMP","TOT","AGRWTH","A","2004",2.96964,
"CAN","LABCOMP","TOT","AGRWTH","A","2005",4.522553,
"CAN","LABCOMP","TOT","AGRWTH","A","2006",4.696354,
"CAN","LABCOMP","TOT","AGRWTH","A","2007",4.337171,
"CAN","LABCOMP","TOT","AGRWTH","A","2008",3.178159,
"CAN","LABCOMP","TOT","AGRWTH","A","2009",2.998805,
"CAN","LABCOMP","TOT","AGRWTH","A","2010",0.877738,
"CAN","LABCOMP","TOT","AGRWTH","A","2011",3.530753,
"CAN","LABCOMP","TOT","AGRWTH","A","2012",2.416812,
"CAN","LABCOMP","TOT","AGRWTH","A","2013",3.018115,
"CAN","LABCOMP","TOT","AGRWTH","A","2014",3.170153,
"CAN","LABCOMP","TOT","AGRWTH","A","2015",1.604668,
"CAN","LABCOMP","TOT","AGRWTH","A","2016",-0.942892,
"CAN","LABCOMP","TOT","AGRWTH","A","2017",2.628601,
"CAN","LABCOMP","TOT","AGRWTH","A","2018",2.547238,
"CAN","LABCOMP","TOT","IDX2010","A","1970",11.023927,
"CAN","LABCOMP","TOT","IDX2010","A","1971",11.894516,
"CAN","LABCOMP","TOT","IDX2010","A","1972",12.970094,
"CAN","LABCOMP","TOT","IDX2010","A","1973",14.17178,
"CAN","LABCOMP","TOT","IDX2010","A","1974",16.371281,
"CAN","LABCOMP","TOT","IDX2010","A","1975",19.009607,
"CAN","LABCOMP","TOT","IDX2010","A","1976",21.914417,
"CAN","LABCOMP","TOT","IDX2010","A","1977",24.001921,
"CAN","LABCOMP","TOT","IDX2010","A","1978",25.368442,
"CAN","LABCOMP","TOT","IDX2010","A","1979",27.195427,
"CAN","LABCOMP","TOT","IDX2010","A","1980",29.774186,
"CAN","LABCOMP","TOT","IDX2010","A","1981",33.612931,
"CAN","LABCOMP","TOT","IDX2010","A","1982",37.801189,
"CAN","LABCOMP","TOT","IDX2010","A","1983",39.615057,
"CAN","LABCOMP","TOT","IDX2010","A","1984",41.39746,
"CAN","LABCOMP","TOT","IDX2010","A","1985",43.107312,
"CAN","LABCOMP","TOT","IDX2010","A","1986",44.386394,
"CAN","LABCOMP","TOT","IDX2010","A","1987",46.477009,
"CAN","LABCOMP","TOT","IDX2010","A","1988",49.279888,
"CAN","LABCOMP","TOT","IDX2010","A","1989",52.058433,
"CAN","LABCOMP","TOT","IDX2010","A","1990",54.81477,
"CAN","LABCOMP","TOT","IDX2010","A","1991",58.312604,
"CAN","LABCOMP","TOT","IDX2010","A","1992",60.516965,
"CAN","LABCOMP","TOT","IDX2010","A","1993",61.495829,
"CAN","LABCOMP","TOT","IDX2010","A","1994",61.743423,
"CAN","LABCOMP","TOT","IDX2010","A","1995",62.63035,
"CAN","LABCOMP","TOT","IDX2010","A","1996",63.443556,
"CAN","LABCOMP","TOT","IDX2010","A","1997",66.027501,
"CAN","LABCOMP","TOT","IDX2010","A","1998",68.408122,
"CAN","LABCOMP","TOT","IDX2010","A","1999",69.920766,
"CAN","LABCOMP","TOT","IDX2010","A","2000",73.904419,
"CAN","LABCOMP","TOT","IDX2010","A","2001",76.034879,
"CAN","LABCOMP","TOT","IDX2010","A","2002",77.587855,
"CAN","LABCOMP","TOT","IDX2010","A","2003",79.340491,
"CAN","LABCOMP","TOT","IDX2010","A","2004",81.696618,
"CAN","LABCOMP","TOT","IDX2010","A","2005",85.391391,
"CAN","LABCOMP","TOT","IDX2010","A","2006",89.401673,
"CAN","LABCOMP","TOT","IDX2010","A","2007",93.279176,
"CAN","LABCOMP","TOT","IDX2010","A","2008",96.243737,
"CAN","LABCOMP","TOT","IDX2010","A","2009",99.129899,
"CAN","LABCOMP","TOT","IDX2010","A","2010",100,
"CAN","LABCOMP","TOT","IDX2010","A","2011",103.530753,
"CAN","LABCOMP","TOT","IDX2010","A","2012",106.032896,
"CAN","LABCOMP","TOT","IDX2010","A","2013",109.233091,
"CAN","LABCOMP","TOT","IDX2010","A","2014",112.695947,
"CAN","LABCOMP","TOT","IDX2010","A","2015",114.504343,
"CAN","LABCOMP","TOT","IDX2010","A","2016",113.424691,
"CAN","LABCOMP","TOT","IDX2010","A","2017",116.406173,
"CAN","LABCOMP","TOT","IDX2010","A","2018",119.371315,
"CZE","LABCOMP","TOT","AGRWTH","A","1996",17.54584,
"CZE","LABCOMP","TOT","AGRWTH","A","1997",10.110257,
"CZE","LABCOMP","TOT","AGRWTH","A","1998",7.521493,
"CZE","LABCOMP","TOT","AGRWTH","A","1999",4.984163,
"CZE","LABCOMP","TOT","AGRWTH","A","2000",7.438781,
"CZE","LABCOMP","TOT","AGRWTH","A","2001",13.686491,
"CZE","LABCOMP","TOT","AGRWTH","A","2002",8.253356,
"CZE","LABCOMP","TOT","AGRWTH","A","2003",8.604395,
"CZE","LABCOMP","TOT","AGRWTH","A","2004",6.699179,
"CZE","LABCOMP","TOT","AGRWTH","A","2005",3.524148,
"CZE","LABCOMP","TOT","AGRWTH","A","2006",6.816038,
"CZE","LABCOMP","TOT","AGRWTH","A","2007",6.36894,
"CZE","LABCOMP","TOT","AGRWTH","A","2008",3.937931,
"CZE","LABCOMP","TOT","AGRWTH","A","2009",-0.420415,
"CZE","LABCOMP","TOT","AGRWTH","A","2010",2.08674,
"CZE","LABCOMP","TOT","AGRWTH","A","2011",2.221425,
"CZE","LABCOMP","TOT","AGRWTH","A","2012",2.426445,
"CZE","LABCOMP","TOT","AGRWTH","A","2013",-0.003573,
"CZE","LABCOMP","TOT","AGRWTH","A","2014",1.836199,
"CZE","LABCOMP","TOT","AGRWTH","A","2015",4.295472,
"CZE","LABCOMP","TOT","AGRWTH","A","2016",2.526686,
"CZE","LABCOMP","TOT","AGRWTH","A","2017",6.263173,
"CZE","LABCOMP","TOT","AGRWTH","A","2018",7.310251,
"CZE","LABCOMP","TOT","IDX2010","A","1995",35.943422,
"CZE","LABCOMP","TOT","IDX2010","A","1996",42.249998,
"CZE","LABCOMP","TOT","IDX2010","A","1997",46.521581,
"CZE","LABCOMP","TOT","IDX2010","A","1998",50.020699,
"CZE","LABCOMP","TOT","IDX2010","A","1999",52.513812,
"CZE","LABCOMP","TOT","IDX2010","A","2000",56.420199,
"CZE","LABCOMP","TOT","IDX2010","A","2001",64.142145,
"CZE","LABCOMP","TOT","IDX2010","A","2002",69.436024,
"CZE","LABCOMP","TOT","IDX2010","A","2003",75.410574,
"CZE","LABCOMP","TOT","IDX2010","A","2004",80.462464,
"CZE","LABCOMP","TOT","IDX2010","A","2005",83.29808,
"CZE","LABCOMP","TOT","IDX2010","A","2006",88.975709,
"CZE","LABCOMP","TOT","IDX2010","A","2007",94.642518,
"CZE","LABCOMP","TOT","IDX2010","A","2008",98.369475,
"CZE","LABCOMP","TOT","IDX2010","A","2009",97.955915,
"CZE","LABCOMP","TOT","IDX2010","A","2010",100,
"CZE","LABCOMP","TOT","IDX2010","A","2011",102.221425,
"CZE","LABCOMP","TOT","IDX2010","A","2012",104.701771,
"CZE","LABCOMP","TOT","IDX2010","A","2013",104.69803,
"CZE","LABCOMP","TOT","IDX2010","A","2014",106.620495,
"CZE","LABCOMP","TOT","IDX2010","A","2015",111.200348,
"CZE","LABCOMP","TOT","IDX2010","A","2016",114.010031,
"CZE","LABCOMP","TOT","IDX2010","A","2017",121.150676,
"CZE","LABCOMP","TOT","IDX2010","A","2018",130.007095,
"DNK","LABCOMP","TOT","AGRWTH","A","1971",15.004714,
"DNK","LABCOMP","TOT","AGRWTH","A","1972",12.073052,
"DNK","LABCOMP","TOT","AGRWTH","A","1973",15.91522,
"DNK","LABCOMP","TOT","AGRWTH","A","1974",19.413059,
"DNK","LABCOMP","TOT","AGRWTH","A","1975",19.361115,
"DNK","LABCOMP","TOT","AGRWTH","A","1976",11.134699,
"DNK","LABCOMP","TOT","AGRWTH","A","1977",12.628214,
"DNK","LABCOMP","TOT","AGRWTH","A","1978",11.055268,
"DNK","LABCOMP","TOT","AGRWTH","A","1979",10.056659,
"DNK","LABCOMP","TOT","AGRWTH","A","1980",8.782773,
"DNK","LABCOMP","TOT","AGRWTH","A","1981",12.29774,
"DNK","LABCOMP","TOT","AGRWTH","A","1982",11.718598,
"DNK","LABCOMP","TOT","AGRWTH","A","1983",9.08122,
"DNK","LABCOMP","TOT","AGRWTH","A","1984",6.06534,
"DNK","LABCOMP","TOT","AGRWTH","A","1985",5.894475,
"DNK","LABCOMP","TOT","AGRWTH","A","1986",4.424889,
"DNK","LABCOMP","TOT","AGRWTH","A","1987",10.132038,
"DNK","LABCOMP","TOT","AGRWTH","A","1988",7.213015,
"DNK","LABCOMP","TOT","AGRWTH","A","1989",5.372687,
"DNK","LABCOMP","TOT","AGRWTH","A","1990",5.000839,
"DNK","LABCOMP","TOT","AGRWTH","A","1991",4.497334,
"DNK","LABCOMP","TOT","AGRWTH","A","1992",2.876012,
"DNK","LABCOMP","TOT","AGRWTH","A","1993",2.475283,
"DNK","LABCOMP","TOT","AGRWTH","A","1994",3.666054,
"DNK","LABCOMP","TOT","AGRWTH","A","1995",2.592682,
"DNK","LABCOMP","TOT","AGRWTH","A","1996",4.800578,
"DNK","LABCOMP","TOT","AGRWTH","A","1997",1.533273,
"DNK","LABCOMP","TOT","AGRWTH","A","1998",3.233288,
"DNK","LABCOMP","TOT","AGRWTH","A","1999",2.661285,
"DNK","LABCOMP","TOT","AGRWTH","A","2000",2.998352,
"DNK","LABCOMP","TOT","AGRWTH","A","2001",3.58398,
"DNK","LABCOMP","TOT","AGRWTH","A","2002",4.508654,
"DNK","LABCOMP","TOT","AGRWTH","A","2003",3.815355,
"DNK","LABCOMP","TOT","AGRWTH","A","2004",3.082793,
"DNK","LABCOMP","TOT","AGRWTH","A","2005",3.44819,
"DNK","LABCOMP","TOT","AGRWTH","A","2006",3.085949,
"DNK","LABCOMP","TOT","AGRWTH","A","2007",5.05077,
"DNK","LABCOMP","TOT","AGRWTH","A","2008",3.638953,
"DNK","LABCOMP","TOT","AGRWTH","A","2009",3.615083,
"DNK","LABCOMP","TOT","AGRWTH","A","2010",2.784783,
"DNK","LABCOMP","TOT","AGRWTH","A","2011",0.380157,
"DNK","LABCOMP","TOT","AGRWTH","A","2012",2.69206,
"DNK","LABCOMP","TOT","AGRWTH","A","2013",1.490331,
"DNK","LABCOMP","TOT","AGRWTH","A","2014",2.313388,
"DNK","LABCOMP","TOT","AGRWTH","A","2015",2.549081,
"DNK","LABCOMP","TOT","AGRWTH","A","2016",0.700363,
"DNK","LABCOMP","TOT","AGRWTH","A","2017",2.095845,
"DNK","LABCOMP","TOT","AGRWTH","A","2018",2.96591,
"DNK","LABCOMP","TOT","IDX2010","A","1970",6.902826,
"DNK","LABCOMP","TOT","IDX2010","A","1971",7.938576,
"DNK","LABCOMP","TOT","IDX2010","A","1972",8.897004,
"DNK","LABCOMP","TOT","IDX2010","A","1973",10.312982,
"DNK","LABCOMP","TOT","IDX2010","A","1974",12.315047,
"DNK","LABCOMP","TOT","IDX2010","A","1975",14.699378,
"DNK","LABCOMP","TOT","IDX2010","A","1976",16.336109,
"DNK","LABCOMP","TOT","IDX2010","A","1977",18.399068,
"DNK","LABCOMP","TOT","IDX2010","A","1978",20.433134,
"DNK","LABCOMP","TOT","IDX2010","A","1979",22.488025,
"DNK","LABCOMP","TOT","IDX2010","A","1980",24.463097,
"DNK","LABCOMP","TOT","IDX2010","A","1981",27.471505,
"DNK","LABCOMP","TOT","IDX2010","A","1982",30.690781,
"DNK","LABCOMP","TOT","IDX2010","A","1983",33.477878,
"DNK","LABCOMP","TOT","IDX2010","A","1984",35.508425,
"DNK","LABCOMP","TOT","IDX2010","A","1985",37.60146,
"DNK","LABCOMP","TOT","IDX2010","A","1986",39.265283,
"DNK","LABCOMP","TOT","IDX2010","A","1987",43.243657,
"DNK","LABCOMP","TOT","IDX2010","A","1988",46.362828,
"DNK","LABCOMP","TOT","IDX2010","A","1989",48.853758,
"DNK","LABCOMP","TOT","IDX2010","A","1990",51.296856,
"DNK","LABCOMP","TOT","IDX2010","A","1991",53.603846,
"DNK","LABCOMP","TOT","IDX2010","A","1992",55.145499,
"DNK","LABCOMP","TOT","IDX2010","A","1993",56.510506,
"DNK","LABCOMP","TOT","IDX2010","A","1994",58.582212,
"DNK","LABCOMP","TOT","IDX2010","A","1995",60.101063,
"DNK","LABCOMP","TOT","IDX2010","A","1996",62.986261,
"DNK","LABCOMP","TOT","IDX2010","A","1997",63.952013,
"DNK","LABCOMP","TOT","IDX2010","A","1998",66.019766,
"DNK","LABCOMP","TOT","IDX2010","A","1999",67.77674,
"DNK","LABCOMP","TOT","IDX2010","A","2000",69.808925,
"DNK","LABCOMP","TOT","IDX2010","A","2001",72.310863,
"DNK","LABCOMP","TOT","IDX2010","A","2002",75.57111,
"DNK","LABCOMP","TOT","IDX2010","A","2003",78.454416,
"DNK","LABCOMP","TOT","IDX2010","A","2004",80.873003,
"DNK","LABCOMP","TOT","IDX2010","A","2005",83.661658,
"DNK","LABCOMP","TOT","IDX2010","A","2006",86.243414,
"DNK","LABCOMP","TOT","IDX2010","A","2007",90.59937,
"DNK","LABCOMP","TOT","IDX2010","A","2008",93.896239,
"DNK","LABCOMP","TOT","IDX2010","A","2009",97.290666,
"DNK","LABCOMP","TOT","IDX2010","A","2010",100,
"DNK","LABCOMP","TOT","IDX2010","A","2011",100.380157,
"DNK","LABCOMP","TOT","IDX2010","A","2012",103.082451,
"DNK","LABCOMP","TOT","IDX2010","A","2013",104.618721,
"DNK","LABCOMP","TOT","IDX2010","A","2014",107.038958,
"DNK","LABCOMP","TOT","IDX2010","A","2015",109.767468,
"DNK","LABCOMP","TOT","IDX2010","A","2016",110.536238,
"DNK","LABCOMP","TOT","IDX2010","A","2017",112.852906,
"DNK","LABCOMP","TOT","IDX2010","A","2018",116.200023,
"FIN","LABCOMP","TOT","AGRWTH","A","1976",17.057985,
"FIN","LABCOMP","TOT","AGRWTH","A","1977",10.10639,
"FIN","LABCOMP","TOT","AGRWTH","A","1978",5.820812,
"FIN","LABCOMP","TOT","AGRWTH","A","1979",11.931729,
"FIN","LABCOMP","TOT","AGRWTH","A","1980",13.388332,
"FIN","LABCOMP","TOT","AGRWTH","A","1981",14.419058,
"FIN","LABCOMP","TOT","AGRWTH","A","1982",10.362858,
"FIN","LABCOMP","TOT","AGRWTH","A","1983",10.577927,
"FIN","LABCOMP","TOT","AGRWTH","A","1984",10.599893,
"FIN","LABCOMP","TOT","AGRWTH","A","1985",10.765895,
"FIN","LABCOMP","TOT","AGRWTH","A","1986",8.470172,
"FIN","LABCOMP","TOT","AGRWTH","A","1987",7.396843,
"FIN","LABCOMP","TOT","AGRWTH","A","1988",8.838037,
"FIN","LABCOMP","TOT","AGRWTH","A","1989",10.595309,
"FIN","LABCOMP","TOT","AGRWTH","A","1990",11.05125,
"FIN","LABCOMP","TOT","AGRWTH","A","1991",7.521543,
